accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1006759,PI,588997,,5,FBSHNAT,APPLE.FIREBLIGHT,Crab C,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,588997,,
1006797,PI,588999,,5,FBSHNAT,APPLE.FIREBLIGHT,MacSpur,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588999,,
1006806,PI,589000,,5,FBSHNAT,APPLE.FIREBLIGHT,Kendall,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589000,,
1006830,PI,589001,,5,FBSHNAT,APPLE.FIREBLIGHT,Winter Sweet Paradise,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589001,,
1006850,PI,589003,,5,FBSHNAT,APPLE.FIREBLIGHT,Korea,Malus x robusta,United States,DONATED,,,,,,,,,,,PI,589003,,
1006868,PI,589004,,5,FBSHNAT,APPLE.FIREBLIGHT,Hunter Sandow 2-4-4,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589004,,
1006943,PI,589006,,5,FBSHNAT,APPLE.FIREBLIGHT,Spokane Beauty,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589006,,
1006944,PI,589007,,5,FBSHNAT,APPLE.FIREBLIGHT,Twenty Ounce,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589007,,
1007063,PI,589015,,5,FBSHNAT,APPLE.FIREBLIGHT,Early Harvest,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589015,,
1007070,PI,589016,,5,FBSHNAT,APPLE.FIREBLIGHT,Aldenhamensis,Malus x purpurea,United States,DONATED,,,,,,,,,,,PI,589016,,
1007076,PI,589017,,5,FBSHNAT,APPLE.FIREBLIGHT,C.P. Close,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589017,,
1007093,PI,589019,,5,FBSHNAT,APPLE.FIREBLIGHT,Columnaris,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,589019,,
1007098,PI,589020,,5,FBSHNAT,APPLE.FIREBLIGHT,Sweet McIntosh,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589020,,
1007112,GMAL,554,,5,FBSHNAT,APPLE.FIREBLIGHT,Ingal,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,GMAL,554,,
1007140,PI,589022,,5,FBSHNAT,APPLE.FIREBLIGHT,Blanche Ames,Malus spectabilis,United States,DEVELOPED,,,,,,,,,,,PI,589022,,
1007164,PI,589023,,5,FBSHNAT,APPLE.FIREBLIGHT,Early McIntosh,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589023,,
1007242,PI,589025,,5,FBSHNAT,APPLE.FIREBLIGHT,Splendor(Stark),Malus domestica,New Zealand,DEVELOPED,,,,,,,,,,,PI,589025,,
1007269,PI,589026,,5,FBSHNAT,APPLE.FIREBLIGHT,Laxton&#39;s Superb,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589026,,
1007315,PI,589029,,5,FBSHNAT,APPLE.FIREBLIGHT,Erwin Bauer,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,PI,589029,,
1007354,PI,589031,,5,FBSHNAT,APPLE.FIREBLIGHT,Spencer Seedless,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589031,,
1007355,PI,589032,,5,FBSHNAT,APPLE.FIREBLIGHT,Linda,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589032,,
1007372,PI,589033,,5,FBSHNAT,APPLE.FIREBLIGHT,Loop Rome 2-2-2-4,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589033,,
1007451,PI,589034,,5,FBSHNAT,APPLE.FIREBLIGHT,Gallia Beauty,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589034,,
1007505,PI,589036,,5,FBSHNAT,APPLE.FIREBLIGHT,Quebec Belle,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589036,,
1007521,PI,589037,,5,FBSHNAT,APPLE.FIREBLIGHT,Idaho Spur Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589037,,
1007595,PI,148490,,5,FBSHNAT,APPLE.FIREBLIGHT,Babine,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,148490,,
1007601,PI,589040,,5,FBSHNAT,APPLE.FIREBLIGHT,Gloria Mundi,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589040,,
1007634,PI,589042,,5,FBSHNAT,APPLE.FIREBLIGHT,Middleton Fameuse,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589042,,
1007704,PI,589047,,5,FBSHNAT,APPLE.FIREBLIGHT,Farmer Spy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589047,,
1007724,PI,589048,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Westfield Seek-No-Further,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589048,,
1007819,PI,589051,,5,FBSHNAT,APPLE.FIREBLIGHT,Opalescent,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589051,,
1007823,PI,589052,,5,FBSHNAT,APPLE.FIREBLIGHT,Bancroft,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589052,,
1007901,PI,589053,,5,FBSHNAT,APPLE.FIREBLIGHT,Lady,Malus domestica,France,DEVELOPED,,,,,,,,,,,PI,589053,,
1007930,PI,589054,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Astrachan,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589054,,
1008044,PI,589059,,5,FBSHNAT,APPLE.FIREBLIGHT,Large Yellow Siberian,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589059,,
1008061,PI,589060,,5,FBSHNAT,APPLE.FIREBLIGHT,Vandevere,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589060,,
1008108,PI,589062,,5,FBSHNAT,APPLE.FIREBLIGHT,Redhook,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589062,,
1008169,GMAL,699,,5,FBSHNAT,APPLE.FIREBLIGHT,Duchess of Oldenburg,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,699,,
1008183,PI,589065,,5,FBSHNAT,APPLE.FIREBLIGHT,Cornish Gilliflower,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589065,,
1008233,PI,589067,,5,FBSHNAT,APPLE.FIREBLIGHT,Redgold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589067,,
1008314,PI,589070,,5,FBSHNAT,APPLE.FIREBLIGHT,Griffith,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589070,,
1008318,PI,589071,,5,FBSHNAT,APPLE.FIREBLIGHT,Chautauqua,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589071,,
1008424,PI,589075,,5,FBSHNAT,APPLE.FIREBLIGHT,Carlton,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589075,,
1008444,PI,589078,,5,FBSHNAT,APPLE.FIREBLIGHT,Gideon,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589078,,
1008477,PI,589081,,5,FBSHNAT,APPLE.FIREBLIGHT,Sweet Alford,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589081,,
1008518,PI,589082,,5,FBSHNAT,APPLE.FIREBLIGHT,Secor,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589082,,
1008535,PI,589083,,5,FBSHNAT,APPLE.FIREBLIGHT,Salome,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589083,,
1008587,PI,589087,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Sauce,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589087,,
1008602,PI,589088,,5,FBSHNAT,APPLE.FIREBLIGHT,M.27,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589088,,
1008798,PI,589095,,5,FBSHNAT,APPLE.FIREBLIGHT,Washington Strawberry,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589095,,
1008854,PI,589097,,5,FBSHNAT,APPLE.FIREBLIGHT,Welday Jonathan 2-2-4-4,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589097,,
1008890,PI,148503,,5,FBSHNAT,APPLE.FIREBLIGHT,Wabiskaw,Malus domestica,United States,DONATED,,,,,,,,,,,PI,148503,,
1008923,PI,589099,,5,FBSHNAT,APPLE.FIREBLIGHT,Perrine Yellow Transparent,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589099,,
1009040,PI,589101,,5,FBSHNAT,APPLE.FIREBLIGHT,Sweet Bough,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589101,,
1009060,PI,589102,,5,FBSHNAT,APPLE.FIREBLIGHT,Loop Russet Baldwin,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589102,,
1009113,PI,589105,,5,FBSHNAT,APPLE.FIREBLIGHT,Maiden Blush,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589105,,
1009141,PI,589107,,5,FBSHNAT,APPLE.FIREBLIGHT,Alexander,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589107,,
1009184,PI,589108,,5,FBSHNAT,APPLE.FIREBLIGHT,Payette,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589108,,
1009199,PI,589109,,5,FBSHNAT,APPLE.FIREBLIGHT,Yorking,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589109,,
1009223,PI,589111,,5,FBSHNAT,APPLE.FIREBLIGHT,Democrat,Malus domestica,Australia,DEVELOPED,,,,,,,,,,,PI,589111,,
1009239,PI,589114,,5,FBSHNAT,APPLE.FIREBLIGHT,Steacy,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589114,,
1009270,PI,589115,,5,FBSHNAT,APPLE.FIREBLIGHT,Donald Wyman,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589115,,
1009286,PI,589116,,5,FBSHNAT,APPLE.FIREBLIGHT,Pepinka Litowska,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589116,,
1009300,PI,589117,,5,FBSHNAT,APPLE.FIREBLIGHT,Arkansas Black,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589117,,
1009318,PI,589119,,5,FBSHNAT,APPLE.FIREBLIGHT,Saratoga,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589119,,
1009333,PI,589120,,5,FBSHNAT,APPLE.FIREBLIGHT,Benoni,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589120,,
1009352,PI,589121,,5,FBSHNAT,APPLE.FIREBLIGHT,Bedford Red,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589121,,
1009428,PI,589122,,5,FBSHNAT,APPLE.FIREBLIGHT,Kimball McIntosh 2-4-4-4,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589122,,
1009523,PI,589125,,5,FBSHNAT,APPLE.FIREBLIGHT,Sergeant Russet Golden Delicious,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589125,,
1009577,PI,589127,,5,FBSHNAT,APPLE.FIREBLIGHT,Potter Cox,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589127,,
1009593,PI,589128,,5,FBSHNAT,APPLE.FIREBLIGHT,Marachal,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589128,,
1009631,PI,589129,,5,FBSHNAT,APPLE.FIREBLIGHT,Saint Lawrence,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589129,,
1009755,PI,589130,,5,FBSHNAT,APPLE.FIREBLIGHT,Rose Bud,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589130,,
1009775,PI,589131,,5,FBSHNAT,APPLE.FIREBLIGHT,June Wealthy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589131,,
1009820,PI,589132,,5,FBSHNAT,APPLE.FIREBLIGHT,Green Peak Spy #1,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589132,,
1009860,PI,589134,,5,FBSHNAT,APPLE.FIREBLIGHT,Boiken,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589134,,
1009878,PI,589135,,5,FBSHNAT,APPLE.FIREBLIGHT,Golden Noble,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589135,,
1009942,PI,589137,,5,FBSHNAT,APPLE.FIREBLIGHT,Rose Red Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589137,,
1010184,PI,589141,,5,FBSHNAT,APPLE.FIREBLIGHT,Autumn Arctic,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589141,,
1010209,PI,589142,,5,FBSHNAT,APPLE.FIREBLIGHT,Cherry Cox,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589142,,
1010227,PI,589143,,5,FBSHNAT,APPLE.FIREBLIGHT,Rouge Belle de Boskoop,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589143,,
1010247,PI,589145,,5,FBSHNAT,APPLE.FIREBLIGHT,Niagara,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589145,,
1010314,PI,589147,,5,FBSHNAT,APPLE.FIREBLIGHT,Early Cortland,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589147,,
1010328,GMAL,952,,5,FBSHNAT,APPLE.FIREBLIGHT,Cortland,Malus domestica,United States,DEVELOPED,,,,,,,,,,,GMAL,952,,
1010359,PI,589149,,5,FBSHNAT,APPLE.FIREBLIGHT,Collins June,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589149,,
1010440,PI,589152,,5,FBSHNAT,APPLE.FIREBLIGHT,Dermen Black Stayman,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589152,,
1010471,PI,589153,,5,FBSHNAT,APPLE.FIREBLIGHT,Magnolia Gold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589153,,
1010491,PI,589154,,5,FBSHNAT,APPLE.FIREBLIGHT,Spur Winter Banana,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589154,,
1010527,PI,589156,,5,FBSHNAT,APPLE.FIREBLIGHT,King David,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589156,,
1010612,PI,589158,,5,FBSHNAT,APPLE.FIREBLIGHT,Perrine York 2-4-4-4,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589158,,
1010712,PI,589164,,5,FBSHNAT,APPLE.FIREBLIGHT,DE 229,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,589164,,
1010725,PI,589165,,5,FBSHNAT,APPLE.FIREBLIGHT,Golden Melon,Malus domestica,Japan,DEVELOPED,,,,,,,,,,,PI,589165,,
1010745,PI,589166,,5,FBSHNAT,APPLE.FIREBLIGHT,Ruberima,Malus pumila,Unknown,COLLECTED,,,,,,,,,,,PI,589166,,
1010756,PI,589167,,5,FBSHNAT,APPLE.FIREBLIGHT,Freiherr Von Berlepsch,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,PI,589167,,
1010764,PI,589168,,5,FBSHNAT,APPLE.FIREBLIGHT,Garland,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589168,,
1010773,PI,589169,,5,FBSHNAT,APPLE.FIREBLIGHT,Kamsomolez,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589169,,
1010797,PI,589171,,5,FBSHNAT,APPLE.FIREBLIGHT,March #1,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589171,,
1010827,PI,619161,,5,FBSHNAT,APPLE.FIREBLIGHT,Lyons,Malus domestica,United States,DONATED,,,,,,,,,,,PI,619161,,
1010898,PI,589173,,5,FBSHNAT,APPLE.FIREBLIGHT,Ohlson,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589173,,
1010921,PI,589174,,5,FBSHNAT,APPLE.FIREBLIGHT,Flower of Kent,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589174,,
1010958,PI,589175,,5,FBSHNAT,APPLE.FIREBLIGHT,Coat Jersey,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589175,,
1010968,PI,589176,,5,FBSHNAT,APPLE.FIREBLIGHT,Garrison,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589176,,
1011033,PI,589179,,5,FBSHNAT,APPLE.FIREBLIGHT,Greendale,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589179,,
1011179,PI,589188,,5,FBSHNAT,APPLE.FIREBLIGHT,Coombs Wealthy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589188,,
1011221,PI,589189,,5,FBSHNAT,APPLE.FIREBLIGHT,Idagold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589189,,
1011269,PI,589191,,5,FBSHNAT,APPLE.FIREBLIGHT,Collamer Twenty Ounce,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589191,,
1011356,PI,589193,,5,FBSHNAT,APPLE.FIREBLIGHT,Dermen Paragon 3-6-6,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589193,,
1011364,PI,589194,,5,FBSHNAT,APPLE.FIREBLIGHT,Whitney Russet King,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589194,,
1011371,PI,589195,,5,FBSHNAT,APPLE.FIREBLIGHT,Yellow Bellflower,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589195,,
1011389,PI,589196,,5,FBSHNAT,APPLE.FIREBLIGHT,Crow Egg,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589196,,
1011451,PI,589197,,5,FBSHNAT,APPLE.FIREBLIGHT,Black Crofton,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589197,,
1011492,PI,589198,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1118,Malus x platycarpa,United States,COLLECTED,,,,,,,,,,,PI,589198,,
1011706,PI,589200,,5,FBSHNAT,APPLE.FIREBLIGHT,Mann,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589200,,
1011766,PI,589202,,5,FBSHNAT,APPLE.FIREBLIGHT,Hubbardston Nonsuch,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589202,,
1011879,PI,589205,,5,FBSHNAT,APPLE.FIREBLIGHT,Wrixparent 2-4-4-4,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589205,,
1011974,PI,589209,,5,FBSHNAT,APPLE.FIREBLIGHT,Crofton,Malus domestica,Australia,DEVELOPED,,,,,,,,,,,PI,589209,,
1012028,PI,589212,,5,FBSHNAT,APPLE.FIREBLIGHT,Porter,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589212,,
1012112,PI,589214,,5,FBSHNAT,APPLE.FIREBLIGHT,American Summer Pearmain,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589214,,
1012250,PI,589222,,5,FBSHNAT,APPLE.FIREBLIGHT,Arnold Crab,Malus x arnoldiana,United States,DEVELOPED,,,,,,,,,,,PI,589222,,
1012257,PI,589223,,5,FBSHNAT,APPLE.FIREBLIGHT,Dakota,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589223,,
1012369,PI,589230,,5,FBSHNAT,APPLE.FIREBLIGHT,M. x pumila paradisiaca NA 3608,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589230,,
1012481,PI,589233,,5,FBSHNAT,APPLE.FIREBLIGHT,Graue Renette Von Zabergau,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,PI,589233,,
1012597,PI,589236,,5,FBSHNAT,APPLE.FIREBLIGHT,Dermen Stayman 6-3-3,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589236,,
1012726,PI,589241,,5,FBSHNAT,APPLE.FIREBLIGHT,Prairie Rose,Malus ioensis,United States,DEVELOPED,,,,,,,,,,,PI,589241,,
1012820,PI,589242,,5,FBSHNAT,APPLE.FIREBLIGHT,Pomme Grise,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589242,,
1012860,PI,589244,,5,FBSHNAT,APPLE.FIREBLIGHT,Simpson (10-35),Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589244,,
1012910,PI,589247,,5,FBSHNAT,APPLE.FIREBLIGHT,Pioneer Scarlet,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,589247,,
1012929,PI,589248,,5,FBSHNAT,APPLE.FIREBLIGHT,Keukelaar Greening,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589248,,
1013029,PI,589253,,5,FBSHNAT,APPLE.FIREBLIGHT,Carmine Crab,Malus x atrosanguinea,United States,DONATED,,,,,,,,,,,PI,589253,,
1013118,PI,589256,,5,FBSHNAT,APPLE.FIREBLIGHT,Montgomery,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589256,,
1013237,PI,589264,,5,FBSHNAT,APPLE.FIREBLIGHT,Stearns,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589264,,
1013240,PI,589265,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Canada,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589265,,
1013751,PI,589291,,5,FBSHNAT,APPLE.FIREBLIGHT,Bean,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589291,,
1013780,PI,589295,,5,FBSHNAT,APPLE.FIREBLIGHT,Hendrick Sweet,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589295,,
1013794,PI,589297,,5,FBSHNAT,APPLE.FIREBLIGHT,Lithuanian Peppin,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589297,,
1013799,PI,589298,,5,FBSHNAT,APPLE.FIREBLIGHT,Lovell,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589298,,
1013819,PI,589300,,5,FBSHNAT,APPLE.FIREBLIGHT,Mucina,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589300,,
1013831,PI,589302,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa SRO 522,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589302,,
1013850,PI,589305,,5,FBSHNAT,APPLE.FIREBLIGHT,Rudens Suitrotais,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589305,,
1013864,PI,589307,,5,FBSHNAT,APPLE.FIREBLIGHT,Stafford,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589307,,
1013879,PI,312810,,5,FBSHNAT,APPLE.FIREBLIGHT,Torino 31B,Malus domestica,United States,DONATED,,,,,,,,,,,PI,312810,,
1013885,PI,589309,,5,FBSHNAT,APPLE.FIREBLIGHT,William Crump,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589309,,
1013916,PI,589311,,5,FBSHNAT,APPLE.FIREBLIGHT,Idaho,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589311,,
1014598,PI,589318,,5,FBSHNAT,APPLE.FIREBLIGHT,Foxwhelp (misidentified),Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589318,,
1014708,PI,589326,,5,FBSHNAT,APPLE.FIREBLIGHT,Wright,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589326,,
1014729,PI,589329,,5,FBSHNAT,APPLE.FIREBLIGHT,Antonovka Polutorafuntovaya,Malus domestica,Soviet Union,DEVELOPED,,,,,,,,,,,PI,589329,,
1014753,PI,589330,,5,FBSHNAT,APPLE.FIREBLIGHT,Conrad,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589330,,
1014759,GMAL,1571,,5,FBSHNAT,APPLE.FIREBLIGHT,Prairie Spy,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,1571,,
1014818,PI,589335,,5,FBSHNAT,APPLE.FIREBLIGHT,Antonovka Debnicka,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,589335,,
1014826,PI,589336,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa 11,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,589336,,
1014853,PI,589340,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa 292,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,589340,,
1014879,PI,589342,,5,FBSHNAT,APPLE.FIREBLIGHT,E 12-14,Malus domestica,South Africa,COLLECTED,,,,,,,,,,,PI,589342,,
1014885,PI,589343,,5,FBSHNAT,APPLE.FIREBLIGHT,John Downie,Malus hybr.,Netherlands,COLLECTED,,,,,,,,,,,PI,589343,,
1014895,PI,589344,,5,FBSHNAT,APPLE.FIREBLIGHT,Charlottae,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589344,,
1014902,PI,589345,,5,FBSHNAT,APPLE.FIREBLIGHT,Manitoba Spy,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589345,,
1014912,PI,589346,,5,FBSHNAT,APPLE.FIREBLIGHT,Stahls Prinz,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,589346,,
1014929,PI,589347,,5,FBSHNAT,APPLE.FIREBLIGHT,M.4,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,589347,,
1014948,PI,589350,,5,FBSHNAT,APPLE.FIREBLIGHT,Fantazja,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589350,,
1014964,PI,589352,,5,FBSHNAT,APPLE.FIREBLIGHT,Aroma,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589352,,
1014973,PI,589353,,5,FBSHNAT,APPLE.FIREBLIGHT,Mandshurica 6114,Malus baccata,Canada,DONATED,,,,,,,,,,,PI,589353,,
1015652,PI,589357,,5,FBSHNAT,APPLE.FIREBLIGHT,Ranger,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589357,,
1015660,PI,589358,,5,FBSHNAT,APPLE.FIREBLIGHT,Quinte,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589358,,
1015673,PI,589360,,5,FBSHNAT,APPLE.FIREBLIGHT,Rescue,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,589360,,
1015683,PI,589361,,5,FBSHNAT,APPLE.FIREBLIGHT,Scotia,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589361,,
1015707,PI,589364,,5,FBSHNAT,APPLE.FIREBLIGHT,Eleyi,Malus hybr.,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589364,,
1015717,PI,589365,,5,FBSHNAT,APPLE.FIREBLIGHT,Luke,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589365,,
1015738,PI,589367,,5,FBSHNAT,APPLE.FIREBLIGHT,Mantet,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589367,,
1015776,PI,589370,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1736,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,589370,,
1015814,PI,589374,,5,FBSHNAT,APPLE.FIREBLIGHT,Cerasiformis,Malus baccata,United States,DONATED,,,,,,,,,,,PI,589374,,
1016292,PI,589382,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1820,Malus sylvestris,United Kingdom,DONATED,,,,,,,,,,,PI,589382,,
1016303,PI,589384,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1822,Malus transitoria,United Kingdom,DONATED,,,,,,,,,,,PI,589384,,
1016308,PI,589385,,5,FBSHNAT,APPLE.FIREBLIGHT,Skopje P2,Malus florentina,United Kingdom,DONATED,,,,,,,,,,,PI,589385,,
1016314,PI,589387,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1825,Malus yunnanensis,United Kingdom,DONATED,,,,,,,,,,,PI,589387,,
